company,location,total_laid_off,date,percentage_laid_off,industry,source,stage,funds_raised,country,date_added,year,month,layoff_size,funding_category
Gopuff,Philadelphia,250.0,2022-10-19,,Food,https://www.bloomberg.com/news/articles/2022-10-19/gopuff-fires-hundreds-more-staff-in-third-round-of-layoffs,Series H,3400.0,United States,10/20/2022,2022,10,Medium,Very High
AtoB,SF Bay Area,32.0,2022-10-19,0.3,Finance,https://www.sfgate.com/bayarea/article/atob-lays-off-30-staff-17518327.php,Series B,177.0,United States,10/19/2022,2022,10,Small,Medium
InfoSum,"London, Non-U.S.",20.0,2022-10-19,0.12,Security,https://www.businessinsider.com/infosum-lays-off-approximately-20-staff-amid-economic-uncertainty-2022-10,Series B,88.0,United Kingdom,11/10/2022,2022,10,Small,Medium
Faire,SF Bay Area,84.0,2022-10-18,0.07,Retail,https://www.theinformation.com/briefings/e-commerce-layoff-tally-mounts-with-faire-affirm-cuts,Series G,1700.0,United States,11/4/2022,2022,10,Small,Very High
Leafly,Seattle,56.0,2022-10-18,0.21,Retail,https://investor.leafly.com/news/news-details/2022/Leafly-Announces-Cost-Reductions-to-Strengthen-Financial-Profile/default.aspx,Post-IPO,71.0,United States,10/19/2022,2022,10,Small,Medium
Ada Health,"Berlin, Non-U.S.",50.0,2022-10-17,,Healthcare,Internal memo,Series B,189.0,Germany,10/26/2022,2022,10,Small,Medium
Tiendanube,Buenos Aires,50.0,2022-10-17,0.05,Marketing,https://tekiosmag.com/2022/10/17/unicornio-tiendanube-reduce-sus-operaciones-y-despide-al-5-de-su-plantilla/,Unknown,0.0,Argentina,11/6/2022,2022,10,Small,
Flipboard,SF Bay Area,24.0,2022-10-16,0.21,Media,https://www.axios.com/2022/10/17/flipboard-layoffs-21-percent-staff,Unknown,235.0,United States,10/20/2022,2022,10,Small,High
Clear Capital,Reno,378.0,2022-10-14,0.27,Real Estate,https://techcrunch.com/2022/10/14/clear-capital-lays-off-27-of-its-global-staff/,Unknown,0.0,United States,10/15/2022,2022,10,Medium,
Beyond Meat,Los Angeles,200.0,2022-10-14,0.19,Food,https://www.cnbc.com/2022/10/14/beyond-meat-to-cut-19percent-of-its-workforce-as-sales-stock-struggle.html,Post-IPO,122.0,United States,10/14/2022,2022,10,Medium,Medium
Beyond Meat,Los Angeles,200.0,2022-10-14,0.19,Food,https://www.fooddive.com/news/beyond-meat-layoffs-cut-revenue-outlook/634141/,Post-IPO,122.0,United States,11/7/2023,2022,10,Medium,Medium
Salesforce,SF Bay Area,90.0,2022-10-13,,Sales,https://www.protocol.com/bulletins/salesforce-layoffs-hiring-freeze,Post-IPO,65.0,United States,10/14/2022,2022,10,Small,Medium
Playdots,New York City,65.0,2022-10-13,1.0,Consumer,https://www.theverge.com/2022/10/13/23403055/take-two-playdots-shut-down-close-two-dots-garden-tails,Acquired,10.0,United States,11/5/2022,2022,10,Small,Low
Byju's,"Bengaluru, Non-U.S.",2500.0,2022-10-12,0.05,Education,https://techcrunch.com/2022/10/12/indian-edtech-giant-byjus-cuts-2500-jobs/,Private Equity,5500.0,India,10/12/2022,2022,10,Large,Very High
6sense,SF Bay Area,150.0,2022-10-12,0.1,Sales,https://www.moneycontrol.com/news/business/startup/ai-platform-6sense-lays-off-150-employees-globally-including-several-from-india-9327791.html,Series E,426.0,United States,10/14/2022,2022,10,Medium,High
Sinch,"Stockholm, Non-U.S.",150.0,2022-10-12,,Other,https://uk.finance.yahoo.com/news/sinch-provides-further-details-cost-050000622.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAADRwGUBG5kbOJSYKYLt0IB4O8FbUDo9ttkFRgcUELO6Gf8q-smbnt44fBnI2cQFSmYc-4WiXRXdWx6qJdy54DTsJ-irN2alA4VstuV5lfL5PxPrE0vqlEnbbUVGbcRKu_XA3zO7BBQ2GLIT4onEZtoyXzlECwxiIa5kcgNBN3ih4,Post-IPO,1500.0,Sweden,2/1/2023,2022,10,Medium,Very High
FrontRow,"Bengaluru, Non-U.S.",130.0,2022-10-12,0.75,Education,https://entrackr.com/2022/10/exclusive-frontrow-lays-off-75-of-workforce/,Series A,17.0,India,10/13/2022,2022,10,Medium,Low
Noom,New York City,500.0,2022-10-11,0.1,Healthcare,https://techcrunch.com/2022/10/11/noom-tech-layoffs-diet-app/,Series F,657.0,United States,10/12/2022,2022,10,Medium,High
MX,Lehi,200.0,2022-10-11,,Finance,https://www.sltrib.com/news/2022/10/19/lehi-tech-company-mx-has-laid/,Series C,450.0,United States,10/12/2022,2022,10,Medium,High
Brex,SF Bay Area,136.0,2022-10-11,0.11,Finance,https://techcrunch.com/2022/10/11/fintech-brex-layoffs-restructuring/,Series D,1500.0,United States,10/11/2022,2022,10,Medium,Very High
Pacaso,SF Bay Area,100.0,2022-10-11,0.3,Real Estate,https://therealdeal.com/2022/10/13/pacaso-lays-off-100-workers-over-worries-of-a-pending-recession/,Series C,217.0,United States,10/13/2022,2022,10,Small,High
Sketch,"The Hague, Non-U.S.",80.0,2022-10-11,,Other,https://www.linkedin.com/posts/sketchbv_its-with-heavy-hearts-that-we-share-some-activity-6985543891869429760-s8Az/,Series A,20.0,Netherlands,10/11/2022,2022,10,Small,Low
Udacity,SF Bay Area,55.0,2022-10-11,0.13,Education,https://www.udacity.com/blog/2022/10/a-note-from-sebastian.html,Unknown,235.0,United States,10/11/2022,2022,10,Small,High
Linkfire,"Copenhagen, Non-U.S.",35.0,2022-10-11,0.35,Marketing,https://view.news.eu.nasdaq.com/view?id=bc7bad5005a84b17bcf95ce24675c058c&lang=en,Seed,2.0,Denmark,10/26/2022,2022,10,Small,Low
HelloFresh,SF Bay Area,611.0,2022-10-10,,Food,https://www.businessinsider.com/meal-kit-maker-hellofresh-to-lay-off-600-closes-california-facility-2022-10,Post-IPO,367.0,United States,10/16/2022,2022,10,Medium,High
SurveyMonkey,SF Bay Area,180.0,2022-10-10,0.11,Marketing,https://www.sec.gov/ix?doc=/Archives/edgar/data/1739936/000095017022019536/mntv-20221010.htm,Post-IPO,1100.0,United States,10/13/2022,2022,10,Medium,Very High
Pavilion Data,SF Bay Area,96.0,2022-10-10,0.96,Infrastructure,https://blocksandfiles.com/2022/10/10/pavilion-data-crashes-last-nvme-over-fabrics-array-startup-has-died/,Series D,103.0,United States,10/25/2022,2022,10,Small,Medium
Redesign Health,New York City,67.0,2022-10-10,0.2,Healthcare,https://www.fastcompany.com/90794350/scoop-redesign-health-lays-off-67-employees-a-month-after-raising-65-million,Series C,315.0,United States,10/10/2022,2022,10,Small,High
BioMarin,SF Bay Area,120.0,2022-10-07,0.04,Healthcare,https://www.fiercebiotech.com/biotech/biomarin-lays-120-employees-save-50m-year-us-hit-hardest,Post-IPO,585.0,United States,11/19/2022,2022,10,Medium,High
Rev.com,Austin,85.0,2022-10-07,,Data,https://www.statesman.com/story/business/technology/2022/10/11/austin-based-rev-com-will-lay-off-85-to-cut-costs/69553800007/,Series D,30.0,United States,10/12/2022,2022,10,Small,Low
Crypto.com,"Singapore, Non-U.S.",2000.0,2022-10-06,0.3,Crypto,https://www.techinasia.com/cryptocom-lays-2000-employees-dials-marketing-efforts,Unknown,156.0,Singapore,10/7/2022,2022,10,Large,Medium
Peloton,New York City,500.0,2022-10-06,0.12,Fitness,https://www.wsj.com/articles/peloton-to-cut-another-500-jobs-in-last-bid-for-turnaround-11665011471,Post-IPO,1900.0,United States,10/6/2022,2022,10,Medium,Very High
Landing,Birmingham,110.0,2022-10-06,,Real Estate,https://www.al.com/news/birmingham/2022/10/landing-laying-off-70-jobs-in-birmingham-but-still-committed-to-growing-in-alabama.html,Series C,347.0,United States,10/7/2022,2022,10,Medium,High
Turnitin,SF Bay Area,51.0,2022-10-06,0.05,Education,Internal memo,Acquired,0.0,United States,10/8/2022,2022,10,Small,
Impossible Foods,SF Bay Area,50.0,2022-10-06,0.06,Food,https://www.sfgate.com/local/article/impossible-foods-more-layoffs-17494557.php,Series H,1900.0,United States,10/7/2022,2022,10,Small,Very High
Built In,Chicago,50.0,2022-10-05,0.25,Recruiting,https://www.chicagobusiness.com/technology/built-lays-quarter-its-staff,Series C,29.0,United States,10/5/2022,2022,10,Small,Low
8x8,SF Bay Area,200.0,2022-10-04,0.09,Support,https://www.channelfutures.com/business-models/8x8-lays-off-workers-cites-operational-efficiency,Post-IPO,253.0,United States,1/18/2023,2022,10,Medium,High
Zoomo,"Sydney, Non-U.S.",65.0,2022-10-04,0.16,Transportation,https://www.ridezoomo.com/blog/building-a-more-resilient-business-for-2023,Series B,105.0,Australia,10/5/2022,2022,10,Small,Medium
Homie,Salt Lake City,40.0,2022-10-04,0.13,Real Estate,https://therealdeal.com/2022/10/05/homie-ceo-departs-as-startup-lays-off-more-employees/,Series B,35.0,United States,10/6/2022,2022,10,Small,Low
WazirX,"Mumbai, Non-U.S.",60.0,2022-10-02,0.4,Crypto,https://economictimes.indiatimes.com/tech/technology/indian-crypto-exchange-wazirx-fires-40-of-staff-report/articleshow/94603700.cms,Acquired,0.0,India,10/2/2022,2022,10,Small,
Spin,SF Bay Area,78.0,2022-09-30,0.1,Transportation,https://techcrunch.com/2022/10/03/tier-mobility-owned-spin-lays-off-about-10-of-workforce-exits-two-markets/,Acquired,8.0,United States,10/3/2022,2022,9,Small,Low
Westwing,"Munich, Non-U.S.",125.0,2022-09-29,,Retail,Internal memo,Post-IPO,237.0,Germany,10/4/2022,2022,9,Medium,High
Mux,SF Bay Area,40.0,2022-09-29,0.2,Infrastructure,Internal memo,Series D,173.0,United States,10/2/2022,2022,9,Small,Medium
DocuSign,SF Bay Area,671.0,2022-09-28,0.09,Sales,https://www.sfgate.com/news/article/san-francisco-tech-company-docusign-layoffs-17473918.php,Post-IPO,536.0,United States,9/28/2022,2022,9,Medium,High
Divvy Homes,SF Bay Area,40.0,2022-09-27,0.12,Real Estate,https://www.theinformation.com/articles/andreessen-backed-divvy-homes-lays-off-12-of-staff-as-rates-rise,Series B,180.0,United States,9/28/2022,2022,9,Small,Medium
Konfio,"Mexico City, Non-U.S.",180.0,2022-09-23,,Finance,https://expansion.mx/economia/2022/09/23/konfio-unicornio-mexicano-prepara-un-despido-masivo,Series E,706.0,Mexico,11/10/2022,2022,9,Medium,High
Moss,"Berlin, Non-U.S.",70.0,2022-09-23,0.15,Finance,https://financefwd.com/de/moss-entlassungen/,Series B,150.0,Germany,9/24/2022,2022,9,Small,Medium
Foxtrot,Chicago,26.0,2022-09-23,0.035,Food,https://www.chicagobusiness.com/retail/foxtrot-lays-26-employees,Series C,166.0,United States,9/24/2022,2022,9,Small,Medium
Truiloo,"Vancouver, Non-U.S.",24.0,2022-09-23,0.05,Security,https://betakit.com/trulioo-to-cut-up-to-10-percent-of-staff-exit-small-business-market/,Series D,474.0,Canada,9/19/2022,2022,9,Small,High
NYDIG,New York City,110.0,2022-09-22,0.33,Crypto,https://www.wsj.com/articles/crypto-broker-nydig-lays-off-one-third-of-staff-in-effort-to-narrow-focus-11665707545,Private Equity,1400.0,United States,10/14/2022,2022,9,Medium,Very High
Klarna,"Stockholm, Non-U.S.",100.0,2022-09-22,,Finance,https://sifted.eu/articles/klarna-second-round-layoffs/,Unknown,3700.0,Sweden,9/22/2022,2022,9,Small,Very High
Kitty Hawk,SF Bay Area,100.0,2022-09-21,1.0,Aerospace,https://www.sfgate.com/bayarea/article/Silicon-Valley-startup-lays-off-100-employees-17484239.php,Unknown,1.0,United States,9/22/2022,2022,9,Small,Low
Compass,New York City,271.0,2022-09-20,,Real Estate,https://www.geekwire.com/2022/real-estate-giant-compass-lays-off-84-workers-in-washington-state-as-it-targets-tech-team-for-cuts/,Post-IPO,1600.0,United States,9/21/2022,2022,9,Medium,Very High
Curative,Los Angeles,109.0,2022-09-20,,Healthcare,https://digitalhealth.modernhealthcare.com/finance/startup-curative-health-lays-109,Seed,8.0,United States,9/21/2022,2022,9,Medium,Low
Ada,"Toronto, Non-U.S.",78.0,2022-09-20,0.16,Support,https://www.linkedin.com/posts/mikemurchison_company-message-from-mike-ugcPost-6978042513135710209-CcNB/,Series C,190.0,Canada,9/21/2022,2022,9,Small,Medium
99,"Sao Paulo, Non-U.S.",75.0,2022-09-20,0.02,Transportation,"https://www.terra.com.br/economia/dinheiro-em-dia/meu-negocio/na-onda-dos-layoffs-99-demite-mais-de-75-colaboradores,d2c6d7e70027cb925695c2e6a25956d16jo4jtuj.html",Acquired,244.0,Brazil,9/21/2022,2022,9,Small,High
Ola,"Bengaluru, Non-U.S.",200.0,2022-09-19,,Transportation,https://inc42.com/buzz/ola-lays-off-200-software-engineers-amidst-massive-restructuring-plan/,Series J,5000.0,India,9/19/2022,2022,9,Medium,Very High
Vesalius Therapeutics,Boston,29.0,2022-09-19,0.43,Healthcare,https://www.bizjournals.com/boston/news/2022/09/19/flagship-pioneering-vesalius-therapeutics-layoffs.html,Series B,75.0,United States,9/21/2022,2022,9,Small,Medium
Clear,"Bengaluru, Non-U.S.",190.0,2022-09-16,0.2,Finance,https://inc42.com/buzz/stripe-sequoia-backed-clear-lays-off-around-190-employees/,Series C,140.0,India,9/17/2022,2022,9,Medium,Medium
TrueLayer,"London, Non-U.S.",40.0,2022-09-16,0.1,Finance,https://www.altfi.com/article/9837_exclusive-truelayer-announces-job-cuts-of-up-to-10-of-staff,Series E,271.0,United Kingdom,9/16/2022,2022,9,Small,High
LivePerson,New York City,193.0,2022-09-15,0.11,Support,Internal memo,Post-IPO,42.0,United States,9/16/2022,2022,9,Medium,Low
Acast,"Stockholm, Non-U.S.",70.0,2022-09-15,0.15,Media,https://www.bloomberg.com/news/newsletters/2022-09-15/swedish-podcast-company-acast-lays-off-15-of-its-staff,Post-IPO,126.0,Sweden,9/15/2022,2022,9,Small,Medium
WorkRamp,SF Bay Area,35.0,2022-09-15,0.2,HR,Internal memo,Series C,67.0,United States,9/21/2022,2022,9,Small,Medium
Twilio,SF Bay Area,800.0,2022-09-14,0.11,Other,https://techcrunch.com/2022/09/14/twilio-lays-off-11-of-its-staff-as-it-aims-for-profitability-in-2023/,Post-IPO,614.0,United States,9/14/2022,2022,9,Medium,High
Pitch,"Berlin, Non-U.S.",59.0,2022-09-14,0.3,Marketing,https://www.linkedin.com/feed/update/urn:li:activity:6975741747565932544/,Series B,137.0,Germany,9/14/2022,2022,9,Small,Medium
Infarm,"Berlin, Non-U.S.",50.0,2022-09-14,0.05,Other,https://www.businessinsider.de/gruenderszene/news/news-ticker-2022-09-infarm/,Series D,604.0,Germany,9/15/2022,2022,9,Small,High
Netflix,SF Bay Area,30.0,2022-09-14,,Media,https://deadline.com/2022/09/netflix-animation-layoff-30-staffers-overhaul-continues-1235118700/,Post-IPO,121900.0,United States,9/16/2022,2022,9,Small,Very High
Rubius,Boston,160.0,2022-09-13,0.75,Healthcare,https://www.fiercebiotech.com/biotech/rubius-makes-hard-pivot-after-reviewing-clinical-data-dumping-lead-assets-and-laying-75,Post-IPO,445.0,United States,11/17/2022,2022,9,Medium,High
Checkout.com,"London, Non-U.S.",100.0,2022-09-13,0.05,Finance,https://www.bloomberg.com/news/articles/2022-09-13/checkout-com-will-eliminate-about-5-of-employees-in-latest-cuts,Series D,1800.0,United Kingdom,9/14/2022,2022,9,Small,Very High
Taboola,New York City,100.0,2022-09-13,0.06,Marketing,https://www.calcalistech.com/ctechnews/article/hybe11icxs,Post-IPO,445.0,United States,9/13/2022,2022,9,Small,High
Patreon,SF Bay Area,80.0,2022-09-13,0.17,Media,https://www.theinformation.com/briefings/patreon-lays-off-17-of-staff,Series F,413.0,United States,9/13/2022,2022,9,Small,High
Quicko,"Sao Paulo, Non-U.S.",60.0,2022-09-12,,Transportation,https://startups.com.br/noticias/apos-fechar-portas-no-brasil-maas-global-pivota-e-mira-parceiros-locais-diz-ceo/,Acquired,28.0,Brazil,9/13/2022,2022,9,Small,Low
Mode Analytics,SF Bay Area,25.0,2022-09-12,,Data,https://coda.io/@mykola-bilokonsky/mode-layoffs,Series D,81.0,United States,9/22/2022,2022,9,Small,Medium
Compete,Tel Aviv,11.0,2022-09-12,0.28,HR,https://www.calcalistech.com/ctechnews/article/rkzqei2gi,Series A,17.0,Israel,9/13/2022,2022,9,Small,Low
SkipTheDishes,"Winnipeg, Non-U.S.",350.0,2022-09-09,,Food,https://winnipeg.ctvnews.ca/skip-the-dishes-lays-off-winnipeg-workers-1.6063503,Acquired,6.0,Canada,9/11/2022,2022,9,Medium,Low
Brighte,"Sydney, Non-U.S.",58.0,2022-09-09,,Energy,https://brighte.com.au/media/accelerating-brightes-pathway-to-profitability,Series C,145.0,Australia,10/7/2022,2022,9,Small,Medium
Patreon,SF Bay Area,5.0,2022-09-09,,Media,https://techcrunch.com/2022/09/09/patreon-security-layoffs/,Series F,413.0,United States,9/9/2022,2022,9,Small,High
GoStudent,"Vienna, Non-U.S.",200.0,2022-09-08,,Education,https://brutkasten.com/gostudent-unicorn-baut-200-stellen-ab/,Series D,686.0,Austria,9/9/2022,2022,9,Medium,High
Pomelo Fashion,"Bangkok, Non-U.S.",55.0,2022-09-08,0.08,Retail,https://www.bloomberg.com/news/articles/2022-09-08/fashion-e-commerce-startup-pomelo-cuts-jobs-after-market-slows,Unknown,120.0,Thailand,9/10/2022,2022,9,Small,Medium
Genome Medical,SF Bay Area,23.0,2022-09-08,,Healthcare,https://www.bizjournals.com/sanfrancisco/news/2022/09/08/genetic-testing-genome-medical-invitae-job-cuts.html,Series C,120.0,United States,9/9/2022,2022,9,Small,Medium
Simple Feast,"Copenhagen, Non-U.S.",150.0,2022-09-07,1.0,Food,https://nyheder.tv2.dk/samfund/2022-09-07-firma-bag-plantebaserede-maltidskasser-er-gaet-konkurs,Unknown,173.0,Denmark,9/13/2022,2022,9,Medium,Medium
Foodpanda,"Singapore, Non-U.S.",60.0,2022-09-07,,Food,https://www.straitstimes.com/singapore/food-delivery-firm-foodpanda-lays-off-staff-in-singapore-retrenchment-reportedly-affects-about-60,Acquired,749.0,Singapore,9/5/2022,2022,9,Small,High
Uber,"Vilnius, Non-U.S.",60.0,2022-09-07,,Transportation,https://www.linkedin.com/posts/gergelyorosz_uber-lithuania-softwareengineering-activity-6973669838502187009-aK1z/,Post-IPO,24700.0,Lithuania,9/9/2022,2022,9,Small,Very High
Rupeek,"Bengaluru, Non-U.S.",50.0,2022-09-07,,Finance,https://inc42.com/buzz/exclusive-after-laying-off-180-employees-rupeek-lays-off-50-more-employees/,Unknown,172.0,India,9/8/2022,2022,9,Small,Medium
Intercom,SF Bay Area,49.0,2022-09-07,0.05,Support,https://www.businesspost.ie/tech/irish-tech-unicorn-intercom-to-cut-49-jobs-across-hr-marketing/,Series D,240.0,United States,9/8/2022,2022,9,Small,High
Pendo,Raleigh,45.0,2022-09-07,0.05,Product,https://www.axios.com/local/raleigh/2022/09/09/raleigh-startup-pendo-layoffs,Series F,469.0,United States,9/10/2022,2022,9,Small,High
Demandbase,SF Bay Area,27.0,2022-09-07,0.03,Sales,Internal memo,Series H,143.0,United States,9/9/2022,2022,9,Small,Medium
Brave Care,Portland,40.0,2022-09-06,0.33,Healthcare,https://www.oregonlive.com/business/2022/09/portland-pediatrics-startup-brave-care-lays-off-a-third-of-staff-citing-covid-and-market-turmoil.html,Series B,42.0,United States,9/8/2022,2022,9,Small,Low
Lawgeex,"Tel Aviv, Non-U.S.",30.0,2022-09-06,0.33,Legal,https://www.tech12.co.il/index-career/Article-daa4d2195231381027.htm?sCh=cf25c425b37bc710&pId=18758941771,Series C,41.0,Israel,9/6/2022,2022,9,Small,Low
Kuda,"Lagos, Non-U.S.",23.0,2022-09-02,0.05,Finance,https://techcrunch.com/2022/09/02/nigerian-digital-bank-kuda-is-the-latest-african-startup-to-lay-off-employees/,Series B,91.0,Nigeria,9/5/2022,2022,9,Small,Medium
2TM,"Sao Paulo, Non-U.S.",100.0,2022-09-01,0.15,Crypto,https://finance.yahoo.com/news/second-round-layoffs-brazilian-crypto-212310521.html,Unknown,250.0,Brazil,9/2/2022,2022,9,Small,High
Innovaccer,SF Bay Area,90.0,2022-09-01,0.08,Healthcare,https://inc42.com/buzz/exclusive-tiger-global-backed-healthtech-unicorn-innovaccer-lays-off-120-employees/,Series E,379.0,United States,9/1/2022,2022,9,Small,High
Shopify,"Ottawa, Non-U.S.",70.0,2022-09-01,,Retail,https://www.theinformation.com/briefings/shopify-makes-a-fresh-round-of-layoffs,Post-IPO,122.0,Canada,9/1/2022,2022,9,Small,Medium
Urban Sports Club,"Berlin, Non-U.S.",55.0,2022-09-01,0.15,Fitness,https://www.businessinsider.de/gruenderszene/business/urban-sports-club-entlaesst-55-mitarbeiter-das-sind-die-gruende-und-was-betroffene-sagen/,Unknown,95.0,Germany,9/1/2022,2022,9,Small,Medium
Hedvig,"Stockholm, Non-U.S.",12.0,2022-09-01,,Finance,https://www.mynewsdesk.com/se/hedvig-ab/news/hedvig-minskar-personalstyrkan-foer-att-naa-loensamhet-snabbare-12-heltidstjaenster-beroers-453177,Series B,67.0,Sweden,9/1/2022,2022,9,Small,Medium
Snap,Los Angeles,1280.0,2022-08-31,0.2,Consumer,https://www.theverge.com/2022/8/30/23329301/snap-layoffs-20-percent-employees-snapchat,Post-IPO,4900.0,United States,8/30/2022,2022,8,Large,Very High
GoodRx,Los Angeles,140.0,2022-08-31,0.16,Healthcare,https://seekingalpha.com/news/3879125-goodrx-laying-off-140-employees-16-of-workforce,Post-IPO,910.0,United States,9/1/2022,2022,8,Medium,High
